Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AngeMotorState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,Shooter10Amps,Shooter11Amps,IsStalled
08:40:28.598 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4047.656250,-4029.785156,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:28.698 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4028.906250,-4017.333984,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:28.801 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4018.798828,-4011.328125,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:28.900 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4008.398437,-4008.544922,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:29.000 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4002.099609,-4004.443359,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:29.100 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3993.750000,-4001.660156,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,0.196850,-0.196850,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:29.201 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3987.744141,-3997.998047,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,0.212598,-0.212598,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:29.301 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3971.044922,-3984.814453,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,102.000000,1,0,0.196850,-0.196850,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:29.401 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3959.326172,-3963.281250,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:29.501 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3969.873047,-3961.816406,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:29.601 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3987.744141,-3986.865234,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:29.702 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4007.373047,-4011.621094,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:29.803 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4021.875000,-4025.683594,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:29.902 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4025.830078,-4025.097656,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:30.003 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4019.677734,-4020.263672,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:30.103 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4008.544922,-4008.251953,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:30.203 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4004.296875,-4004.003906,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:30.303 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4007.080078,-4003.125000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:30.403 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4013.378906,-4001.953125,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:30.503 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4014.697266,-4001.660156,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:30.604 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4009.130859,-4003.125000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:30.704 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3997.558594,-4003.417969,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:30.805 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3993.164062,-4002.539062,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:30.905 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3995.214844,-3999.462891,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:31.005 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4000.195312,-3998.876953,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:31.106 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4002.392578,-3996.386719,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:31.207 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4000.048828,-3993.017578,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:31.307 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3997.998047,-3994.189453,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:31.408 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3999.023437,-3995.068359,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,102.000000,1,0,-0.338583,-0.338583,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:31.508 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3977.636719,-3974.267578,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,102.000000,1,0,-0.354331,-0.354331,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:31.608 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3920.214844,-3925.634766,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,102.000000,1,0,-0.305506,-0.403156,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:31.708 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3907.763672,-3922.851562,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,100.000000,1,0,-0.319623,-0.436282,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:31.808 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3927.392578,-3949.218750,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,103.000000,1,0,-0.226648,-0.371778,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:31.909 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3964.306641,-3972.070312,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.185306,-0.318631,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:32.008 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4014.257812,-4014.111328,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.185647,-0.239550,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:32.109 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4043.115234,-4047.656250,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,102.000000,1,0,0.267717,-0.267717,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:32.209 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4028.320312,-4044.726562,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,102.000000,1,0,0.275591,-0.275591,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32803.000000,0,0,0.000000,0.000000,0
08:40:32.309 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3995.800781,-4009.570312,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4786.000000,32768.000000,-32808.000000,0,0,0.000000,0.000000,0
